source,description,category,fname,BE_Classification,arousal,valence,dominance,dynamics_rms_mean,dynamics_rms_std,rhythm_attacktime_mean,rhythm_tempo_mean,rhythm_tempo_std,rhythm_pulseclarity_mean,rhythm_eventdensity_mean,rhythm_fluctuationmax_peakposmean,spectral_centroid_mean,spectral_centroid_std,spectral_brightness_mean,spectral_brightness_std,spectral_spread_mean,spectral_spread_std,spectral_skewness_mean,spectral_skewness_std,spectral_kurtosis_mean,spectral_kurtosis_std,spectral_rolloff95_mean,spectral_rolloff95_std,spectral_rolloff85_mean,spectral_rolloff85_std,spectral_spectentropy_mean,spectral_spectentropy_std,spectral_flatness_mean,spectral_flatness_std,spectral_novelty_mean,spectral_novelty_std,spectral_roughness_mean,spectral_irregularity_mean,spectral_inharmonicity_mean,spectral_mfcc_mean_1,spectral_mfcc_mean_2,spectral_mfcc_mean_3,spectral_mfcc_mean_4,spectral_mfcc_mean_5,spectral_mfcc_mean_6,spectral_mfcc_mean_7,spectral_mfcc_mean_8,spectral_mfcc_mean_9,spectral_mfcc_mean_10,spectral_mfcc_mean_11,spectral_mfcc_mean_12,spectral_mfcc_mean_13,spectral_mfcc_std_1,spectral_mfcc_std_2,spectral_mfcc_std_3,spectral_mfcc_std_4,spectral_mfcc_std_5,spectral_mfcc_std_6,spectral_mfcc_std_7,spectral_mfcc_std_8,spectral_mfcc_std_9,spectral_mfcc_std_10,spectral_mfcc_std_11,spectral_mfcc_std_12,spectral_mfcc_std_13,timbre_lowenergy_mean,timbre_lowenergy_std,timbre_spectralflux_mean,timbre_spectralflux_std,pitch_pitch_mean,tonal_keyclarity_mean,tonal_keyclarity_std,tonal_mode_mean,tonal_mode_std,tonal_hcdf_mean,tonal_hcdf_std
Expanded,Machine3,Daily Routine Sound,256,FH,6.318181818,4.818181818,4.68 ,0.162698,0.079443,0.019927,125.83349,12.352945,0.091268,2.5,2.589115,1236.002628,271.686847,0.266006,0.087398,1702.568257,315.756981,4.965419,1.122915,45.666168,12.59269,3833.913822,349.661558,2334.983903,608.475727,0.703893,0.032206,0.031391,0.014101,0.085416,0.165301,1321.531036,0.362049,0.459273,4.147575,-1.165419,1.552037,-0.917193,1.061967,-0.719695,0.571372,-0.290941,0.117412,0.028353,-0.159053,0.279433,-0.125245,0.570372,0.571116,0.299267,0.371664,0.361146,0.257705,0.294136,0.28642,0.194124,0.176122,0.151061,0.154245,0.146135,5.289228,2.775965,135.540091,70.068142,488.340049,0.542644,0.139156,-0.018946,0.113998,0.290049,0.133886
Expanded,Pops3,Music,257,H,6.454545455,4.818181818,5.50 ,0.148447,0.080993,0.024319,100.502015,17.02425,0.199894,3.166667,3.270043,2036.638575,441.051334,0.522451,0.134061,1860.464666,226.500334,2.64356,0.850436,21.528476,6.365222,4495.243398,172.176611,3817.041122,406.210001,0.739116,0.036354,0.041247,0.018367,0.082587,0.154525,1141.324899,0.52907,0.425639,2.195661,-0.979245,1.439514,-1.515955,0.916784,-0.892221,0.454283,-0.325948,0.075277,0.126615,0.049888,0.359812,-0.249993,0.587585,0.389216,0.329154,0.253373,0.215282,0.257769,0.263198,0.177511,0.233662,0.221706,0.168328,0.22637,0.19623,5.411863,2.726624,116.001193,71.063594,646.888839,0.598209,0.167797,-0.022216,0.116344,0.32716,0.266996
Expanded,Cicada1,Animals,258,H,2.958333333,7.166666667,6.29 ,0.083655,0.055079,0.021429,173.590005,2.587129,0.65057,3.5,2.840196,5295.74693,517.20914,0.92189,0.077047,2325.772801,519.087526,1.175463,0.777856,9.537698,5.020765,9235.401616,424.220753,7595.544587,759.255873,0.73735,0.066044,0.08183,0.044942,0.195274,0.243524,966.876049,1.13255,0.371528,-1.667861,1.274291,-0.618631,0.200052,0.320025,-0.439332,0.535298,-0.414394,0.338847,-0.221924,0.252405,-0.19358,0.191245,0.708056,0.58464,0.454098,0.323675,0.181311,0.177308,0.277769,0.326685,0.353035,0.298718,0.253265,0.205791,0.166647,5.01924,2.561044,66.924105,47.355112,736.240107,NaN,NaN,0,NaN,0,NaN
Expanded,Working1,Daily Routine Sound,261,F,6.590909091,3.318181818,4.55 ,0.068531,0.092354,0.017871,160.186428,2.174032,0.249176,2,2.292577,2128.199731,213.382176,0.538666,0.062425,1992.451788,156.975247,2.351997,0.420743,17.157124,2.807064,4621.482156,68.26903,3964.936967,147.5247,0.745467,0.016788,0.049457,0.015236,0.022532,0.099136,911.939222,0.170339,0.453632,0.914271,-0.015404,0.865168,-0.424852,0.461875,-0.275627,0.314331,-0.228583,-0.301946,-0.042953,0.012524,-0.112868,-0.114058,1.091707,0.204094,1.030833,0.513132,0.557505,0.34692,0.387979,0.283896,0.402692,0.120038,0.107087,0.175168,0.160334,5.862047,3.554516,58.597571,79.359663,434.885405,0.184347,0.231908,0.000878,0.066239,0.138694,0.218524
Expanded,Bell1,Daily Routine Sound,263,H,6,6.583333333,5.42 ,0.081652,0.047976,0.034557,99.185322,17.968271,0.605714,3,3.621066,4796.497749,231.879831,0.970005,0.00939,2531.058586,119.921799,0.825511,0.251364,4.733725,1.147744,8890.059493,199.526614,7526.935657,689.452421,0.756619,0.023896,0.062675,0.019495,0.074114,0.124022,959.579534,0.73862,0.364232,-2.666588,-0.636271,0.533328,0.350191,-1.135174,1.233338,-0.038941,-1.049775,0.580809,0.383226,-0.138551,-0.284458,0.087456,0.404546,0.199944,0.206551,0.251706,0.203499,0.168779,0.187336,0.237713,0.164425,0.183333,0.138295,0.12744,0.136239,5.478931,2.565206,68.696973,46.661679,1108.258464,0.439498,0.096202,-0.01782,0.063667,0.165986,0.179298
Expanded,Drum Set1,Music,264,H,7.25,6,6.17 ,0.112998,0.11996,0.016737,138.620893,24.557185,0.283396,4.333333,1.76897,2102.27259,498.153944,0.551246,0.131743,1883.993794,283.804481,2.684491,0.722051,21.620199,4.558641,4472.169254,219.208031,3834.169408,360.500713,0.749924,0.017357,0.044659,0.0229,0.078167,0.172576,947.614997,0.352224,0.446559,1.5188,-0.682937,1.353276,-0.859301,0.805022,-0.452457,0.461707,-0.037406,0.268793,0.093748,-0.047933,0.121541,-0.147622,1.111467,0.483472,0.973525,0.654509,0.55267,0.353729,0.302952,0.177692,0.242568,0.153966,0.114908,0.170291,0.158534,5.717389,3.29441,117.568236,132.540228,458.275718,0.258049,0.173761,-0.01455,0.055892,0.206324,0.219996
Expanded,Fencing1,Breaking Sound,266,F,5.625,4.125,5.04 ,0.088039,0.103574,0.068119,116.211779,12.761493,0.265627,2.5,3.015013,2241.33796,451.508867,0.617711,0.153451,1653.963853,276.668877,3.021957,1.234717,29.64109,11.727531,4333.132131,224.036347,3662.273688,498.601695,0.763109,0.02285,0.030305,0.015351,0.037757,0.105716,2148.212506,0.206307,0.351311,1.771278,-1.283529,1.403804,-1.056361,0.856629,-0.624186,0.349393,-0.276434,0.090326,0.078647,0.00098,0.143527,-0.093547,1.13978,0.88806,0.850831,0.811214,0.611744,0.474365,0.395197,0.322961,0.21801,0.214522,0.169857,0.184576,0.176761,6.033648,3.346159,91.08902,115.217371,788.734264,0.340438,0.253877,-0.028507,0.099804,0.313306,0.395998
Expanded,Machine Gun1,Breaking Sound,267,F,6.318181818,3.181818182,4.00 ,0.126411,0.031764,0.01639,152.569447,17.923659,0.155283,5.666667,2.995022,2470.377885,203.1963,0.665007,0.054679,1728.245005,175.838025,1.809083,0.849032,17.424094,6.111529,4600.807605,72.796157,4185.234804,124.016914,0.783136,0.006087,0.025147,0.012971,0.10859,0.193102,2546.057769,0.364861,0.483264,2.191365,-1.416059,2.068586,-1.517787,1.487887,-1.017393,1.120933,-0.493631,0.438062,-0.002261,-0.048539,0.206208,-0.243975,0.415377,0.290868,0.32567,0.260915,0.200916,0.228573,0.195519,0.170397,0.177005,0.157729,0.142815,0.140108,0.134776,5.116192,2.702291,120.848313,30.715919,616.064185,0.443415,0.125388,-0.046694,0.092558,0.334032,0.212316
Expanded,Wolf,Animals,271,F,7,4,3.86 ,0.184778,0.193151,0.026329,111.786847,4.412891,0.218666,1.166667,2.451438,1323.98212,175.517555,0.247137,0.108471,1806.690408,393.400158,6.61014,1.040105,61.833028,22.908748,2955.187433,461.825152,1726.245117,282.55463,0.584244,0.057572,0.0473,0.018236,0.06343,0.136256,412.206223,0.735184,0.183391,2.215287,-0.962042,0.296217,-0.248742,-0.072783,-0.330412,-0.063127,0.100514,0.294986,0.216418,0.026486,0.04626,0.070573,2.012781,0.904505,0.378857,0.321389,0.328085,0.352268,0.315136,0.640039,0.673769,0.448134,0.413123,0.302825,0.211036,5.488104,3.326886,113.638434,141.01751,698.274655,0.280658,0.260635,-0.032429,0.051524,0.123004,0.239719
Expanded,Electronic Sound3,Electric sound,272,F,5.363636364,3.545454545,5.09 ,0.064673,0.102592,0.021924,157.682639,14.501278,0.131145,0.833333,2.213601,1878.855201,503.551671,0.423247,0.056673,1864.748056,464.884164,4.439826,0.795523,34.315613,10.26926,4877.397174,1963.442001,3068.101448,1358.080692,0.758205,0.028215,0.066472,0.043163,0.010262,0.066749,1604.802661,0.122778,0.449083,1.057022,-0.737892,0.013726,-0.214802,0.119142,-0.118841,0.013475,0.084405,-0.009933,0.027587,0.019332,0.024308,-0.013147,1.430979,1.024201,0.146576,0.337979,0.196161,0.194159,0.102026,0.145905,0.098172,0.102682,0.092462,0.079903,0.096223,5.994871,3.558655,51.149801,84.239012,855.191314,0.178082,0.251335,0.0011,0.069173,0.084222,0.143584
Expanded,Crash2,Breaking Sound,273,F,6.954545455,2.363636364,3.36 ,0.035983,0.045678,0.048765,99.813047,34.718861,0.170745,1.666667,2.57904,6059.382262,548.481542,0.876408,0.056345,3659.717548,204.753096,0.467475,0.115173,2.818434,0.193655,12596.00902,614.651104,9873.114373,435.103629,0.909478,0.00599,0.200169,0.045568,0.068004,0.142578,1111.677626,0.199802,0.492668,-0.06359,0.030286,-0.128892,0.064403,-0.070805,-0.031191,0.020959,-0.072453,-0.024474,-0.026113,-0.045343,-0.011743,-0.019375,0.677971,0.267593,0.208697,0.162594,0.164646,0.152957,0.141683,0.143561,0.139242,0.141325,0.133287,0.142091,0.112648,6.070342,3.061471,34.193991,43.739819,321.895513,0.435872,0.247277,-0.033647,0.092829,0.329287,0.28728
Expanded,Man laughing,People,275,U,6.666666667,3.916666667,4.88 ,0.022813,0.055736,0.034467,159.054589,1.170328,0.202406,1,3.149802,2601.70839,438.311004,0.605905,0.11825,2280.168299,244.832368,2.933574,0.671921,15.645477,5.232466,6985.787865,1005.616863,4187.860698,967.011308,0.777159,0.037729,0.092577,0.024138,0.019189,0.092542,196.824338,0.126731,0.348558,0.149806,-0.622434,-0.127498,-0.085149,-0.04944,-0.138269,-0.14235,-0.041456,0.092312,0.038396,0.096518,0.034783,0.038841,0.383889,1.088155,0.327752,0.212839,0.191983,0.285753,0.311814,0.17213,0.234759,0.201595,0.220501,0.113289,0.133149,6.80951,3.119708,26.465978,65.681341,725.493743,0.112167,0.194985,-0.000209,0.035213,0.082153,0.217483
Expanded,WomanScream,People,276,F,7.045454545,2.363636364,3.14 ,0.077071,0.106107,0.014847,141.416209,39.094903,0.12394,1.333333,2.603933,2825.395723,418.612685,0.863939,0.171461,2339.779246,318.283287,3.755172,0.477105,21.893973,4.57494,7022.769798,1148.875002,3960.992086,781.248442,0.660989,0.05235,0.076308,0.022574,0.043784,0.126725,1228.951064,0.295895,0.231957,-0.64281,-1.189258,0.086869,0.403757,0.057997,-0.480741,0.289629,0.183978,-0.295222,0.15609,0.109118,-0.039702,-0.106205,1.036761,1.475409,0.529887,0.574441,0.415546,0.635446,0.588686,0.289645,0.491555,0.239415,0.178025,0.116518,0.190933,6.132211,3.186509,45.232087,68.769535,1775.48357,0.237729,0.271416,-0.024128,0.051346,0.074126,0.176735
Expanded,Wolking,People,278,FH,5.454545455,4.909090909,5.82 ,0.006568,0.019604,0.071821,126.405255,1.075913,0.487452,1.5,2.445201,3056.169117,1384.707685,0.51154,0.284186,2733.439704,1013.572721,3.394152,2.132007,24.033078,25.570685,9634.650421,4275.057331,5325.991058,2913.453856,0.809421,0.086409,0.125994,0.08408,0.108489,0.184303,9.475277,0.045554,0.479529,1.256045,-0.02175,-0.055826,-0.296434,-0.152309,-0.195496,0.008363,-0.021117,0.009398,-0.03798,0.030081,-0.01131,-0.006828,1.517641,0.477582,0.439449,0.363227,0.224399,0.250525,0.264693,0.193613,0.151245,0.184439,0.179417,0.164303,0.140493,6.149717,1.814984,9.897026,26.201946,720.993321,0.396777,0.16554,-0.033316,0.08191,0.614725,0.567152
Expanded,Machine4,Daily Routine Sound,280,F,5.88,2.64,3.56 ,0.132938,0.075468,0.015865,111.759287,45.552934,0.106471,2,2.220381,2897.229915,257.429535,0.64899,0.053503,2655.707438,121.713313,2.171621,0.155301,10.658934,0.946403,7651.556866,384.996961,5306.646259,328.014807,0.831968,0.009933,0.119507,0.015675,0.058469,0.120433,3475.026922,0.397213,0.47788,1.191171,-0.403949,0.478532,-0.260756,-0.185571,-0.051876,-0.169636,-0.04928,-0.193349,-0.265729,0.125466,-0.035121,0.099862,0.345461,0.304593,0.206293,0.172055,0.141907,0.173133,0.141605,0.150441,0.194373,0.178551,0.128496,0.132947,0.127716,4.984892,2.434984,84.243636,59.097,481.476452,0.592605,0.149802,-0.050639,0.120536,0.243923,0.164308
Expanded,Effectsound1,Sound Effect,281,U,4.875,4.166666667,4.88 ,0.034412,0.024882,0.021002,109.450375,39.994153,0.27655,2.333333,2.12822,8191.52257,758.794762,0.977341,0.013228,3878.109031,297.830774,0.609094,0.146384,3.257812,0.485548,15182.87888,1241.301939,12173.806,1220.13472,0.875051,0.016984,0.369283,0.0527,0.01227,0.065272,286.301646,0.700418,0.476811,-1.891793,0.739765,-0.389541,0.282019,0.118282,-0.490907,0.28777,-0.33709,0.42398,0.047407,-0.153262,0.209911,0.112246,0.549534,0.219398,0.178742,0.202194,0.193518,0.185286,0.192318,0.171339,0.198116,0.177889,0.153467,0.179292,0.209375,5.316906,2.691672,25.066925,18.701346,710.13015,0.009292,0.07414,-0.001619,0.012919,0.005172,0.088007
Expanded,Car Engine,Transport,282,FH,6.045454545,4.454545455,5.82 ,0.133409,0.077588,0.015912,124.676619,24.160768,0.23847,4.666667,2.359488,1556.032401,329.910526,0.305707,0.084691,2383.36669,323.720835,2.877467,0.493319,14.977844,3.520934,6474.250252,1097.000275,3358.038527,629.252267,0.718314,0.033207,0.070189,0.027218,0.013775,0.068733,570.357829,0.314517,0.459818,2.228748,0.150407,0.706228,0.291176,0.387243,0.055719,0.068318,0.103106,0.152845,-0.026533,0.039211,-0.008477,0.051348,0.801277,0.281832,0.329249,0.123811,0.182067,0.13178,0.166887,0.132403,0.146075,0.157679,0.140968,0.145695,0.137582,4.912396,2.269253,103.884528,62.301331,403.633977,0.422338,0.173392,-0.064254,0.132592,0.294659,0.23851
Expanded,Braking,Transport,283,F,6.136363636,3.636363636,4.86 ,0.066724,0.086721,0.037188,93.334096,38.147507,0.116894,1,2.07449,2268.439014,160.25689,0.549649,0.042978,2253.768924,166.177435,4.025376,0.309041,23.836815,3.224702,5477.272435,946.054828,3244.335938,258.134961,0.743512,0.01274,0.089351,0.017423,0.02025,0.074037,982.523575,0.327054,0.395184,0.188083,-1.893483,-0.382006,-0.734124,0.06528,0.074478,0.48807,0.067775,0.062855,-0.151589,0.015073,-0.079036,0.000229,0.475199,1.98459,0.427747,0.809214,0.31863,0.401594,0.535831,0.24558,0.327219,0.223078,0.106897,0.124066,0.09914,5.792633,3.571717,56.574722,77.128749,965.364528,0.247502,0.255819,-0.048791,0.068339,0.13086,0.199224
Expanded,Sportcar1,Transport,284,FH,6.454545455,4.136363636,4.77 ,0.052248,0.108941,0.090805,141.589511,1.797454,0.353729,1,2.20339,1369.091541,360.864562,0.215567,0.078571,2333.84127,464.347089,4.368418,1.178541,28.818593,13.931042,5621.765016,2199.221354,2191.483118,940.921548,0.657512,0.051727,0.079389,0.029304,0.013769,0.071599,98.591362,0.290171,0.376786,1.616672,-0.14401,0.134193,0.14907,0.218018,0.11824,0.110737,0.116178,0.047847,-0.044639,0.016099,0.019291,0.049928,1.912716,0.271152,0.25175,0.222643,0.312638,0.214637,0.177773,0.192418,0.132001,0.119103,0.115109,0.12899,0.163673,6.880377,2.852307,29.253306,62.4638,605.584013,0.195848,0.226099,-0.00612,0.035699,0.082581,0.222943
Expanded,Gunslinging2,Breaking Sound,285,F,6.772727273,3.045454545,3.27 ,0.035371,0.069718,0.017625,163.362719,1.813905,0.03313,0.333333,2.116262,2772.115618,337.161927,0.547606,0.066053,2925.263043,204.994803,2.190921,0.221523,9.715366,1.419882,8404.94196,770.291906,5190.9449,595.274025,0.832371,0.018018,0.155121,0.028585,0.030499,0.099663,387.519945,0.078012,0.476873,0.720302,-0.079076,0.116776,-0.115556,0.100503,0.017282,0.024134,-0.013376,0.036919,-0.016386,0.004886,0.025486,0.01404,0.886835,0.190371,0.209228,0.185118,0.161551,0.105954,0.108669,0.108534,0.120142,0.100267,0.096101,0.095725,0.097514,6.759826,3.130894,32.347139,66.32468,534.614044,0.201834,0.240132,-0.00847,0.070376,0.124391,0.191493
Expanded,Policecar,Transport,286,F,6.409090909,3.363636364,3.50 ,0.068257,0.061264,0.026986,178.404638,0.820562,0.778869,2.833333,2.709069,1909.089887,443.579282,0.258894,0.075988,2258.331963,575.515176,5.234324,1.264076,36.838946,17.096712,5558.819294,3399.696876,2318.438747,1280.994435,0.671643,0.041391,0.071777,0.04075,0.097036,0.165805,682.188833,0.402839,0.297189,2.461728,-3.375455,-2.063954,-1.130609,-0.297531,0.239899,-0.768207,-0.092912,1.090746,0.379332,0.293453,0.028075,-0.130829,0.375265,0.621262,0.317566,0.318694,0.459862,0.296208,0.327551,0.248826,0.271961,0.26192,0.246528,0.173419,0.19547,5.596331,2.746303,71.793263,71.393849,1159.700146,0.241365,0.085585,-0.033003,0.055757,0.197697,0.11923
Expanded,Train4,Transport,287,H,5.75,5.708333333,5.33 ,0.047103,0.041786,0.04828,79.318373,35.974735,0.486136,2,5.349983,1388.55235,345.625643,0.257152,0.052087,2161.728715,360.271046,4.050426,0.706665,25.864644,8.433194,5432.705966,2190.829557,2601.182972,731.121618,0.716249,0.03041,0.069564,0.0259,0.0565,0.132516,117.637459,0.351097,0.440817,3.361264,-0.346249,0.724172,-0.212764,0.148405,-0.046839,0.148449,0.092541,0.096648,-0.187713,-0.038113,-0.144249,-0.079523,0.368191,0.272791,0.202239,0.162056,0.138246,0.174017,0.162292,0.173888,0.176846,0.12903,0.133617,0.125717,0.136862,5.815444,2.667967,42.824901,43.310694,592.781159,0.442868,0.134041,-0.032155,0.095403,0.320853,0.218353
Expanded,Warcraft4,Transport,288,FH,5.291666667,4.958333333,4.54 ,0.06903,0.039525,0.014688,127.084859,21.664583,0.159359,3,1.390559,1301.311505,541.430892,0.242216,0.152522,2002.33973,380.730271,4.274738,1.782213,32.123441,22.107642,4906.23672,1795.852592,2186.385942,1275.24552,0.69861,0.060449,0.044946,0.015316,0.071627,0.146276,317.000223,0.243708,0.467278,3.756006,-0.068744,0.652658,0.229649,0.231311,0.146597,0.066355,-0.065205,0.241668,-0.092006,0.102414,-0.022456,0.08156,1.214451,0.62934,0.457362,0.323077,0.224237,0.297574,0.275897,0.251913,0.313394,0.182433,0.187247,0.160095,0.180708,5.933632,2.194888,59.764798,35.138714,444.219175,0.473685,0.129771,-0.018026,0.107509,0.262529,0.093559
Expanded,Helicopter4,Transport,289,U,5.208333333,4.875,5.00 ,0.047301,0.039731,0.032731,170.804356,0.874051,0.858958,6.833333,3.41204,3265.394225,851.38545,0.413733,0.082177,4411.336913,645.146691,1.701159,0.553721,5.180961,2.455177,13565.06797,1583.419067,7987.543367,2797.200577,0.805474,0.033599,0.194784,0.07139,0.069042,0.160412,95.526914,0.268957,0.476052,2.67918,0.553975,0.707281,-0.222869,0.178962,-0.164371,0.018433,0.153665,0.129296,0.126127,0.15318,-0.034123,0.03287,0.541166,0.289876,0.255976,0.320808,0.326758,0.311372,0.15469,0.102914,0.170163,0.157752,0.125231,0.140407,0.155301,5.656939,2.348651,57.17036,53.304913,494.555037,0.467467,0.114638,0.06023,0.103101,0.189962,0.079818
Expanded,Plain1,Transport,290,H,6.125,5.416666667,4.50 ,0.031833,0.034495,0.218248,138.010326,30.183636,0.084023,0.166667,2.056277,4186.682294,1717.298831,0.678329,0.054785,3739.709059,1402.174517,2.004259,1.242598,9.914316,6.491883,10675.64856,4183.343518,7443.280515,4089.725016,0.841151,0.040594,0.230233,0.13888,0.04152,0.111542,325.778372,0.379261,0.47886,1.684076,-0.55751,0.119871,-0.456326,-0.136321,-0.255601,-0.126309,0.126808,0.014258,-0.030978,0.190897,0.114855,-0.011463,1.035495,1.372308,0.402285,0.345299,0.249436,0.268782,0.207195,0.222981,0.17033,0.229729,0.260332,0.190609,0.163009,6.68052,2.357777,25.617222,30.558399,639.147081,0.536418,0.144143,-0.025619,0.108964,0.255133,0.118194
Expanded,Machine Gun2,Breaking Sound,291,F,7.136363636,2.727272727,3.18 ,0.12532,0.045336,0.01397,180.652463,0.730881,0.46602,10.5,2.755438,3518.888801,192.552311,0.617598,0.03355,3513.850024,147.671351,1.441949,0.097205,4.789845,0.397413,10898.67806,715.039795,7193.157222,447.364489,0.863542,0.010506,0.148798,0.032625,0.044685,0.096446,1582.673886,0.36702,0.481109,1.59559,-0.243672,0.206819,0.060764,-0.312965,-0.044874,-0.11822,-0.074339,0.097464,-0.071125,0.027838,0.095741,0.086798,0.237236,0.171685,0.189729,0.137273,0.157665,0.200236,0.120967,0.106401,0.124063,0.117622,0.117466,0.107674,0.120452,4.949983,1.63052,117.376694,44.91451,521.915744,0.467242,0.119971,0.032396,0.10817,0.236229,0.167606
Expanded,Bomb2,Breaking Sound,293,F,6.181818182,3.409090909,4.18 ,0.090058,0.078723,0.015477,113.228115,20.030556,0.161975,2,1.576224,1196.377555,296.083812,0.187765,0.040131,2170.782212,628.325463,4.623312,0.718194,30.580165,8.417931,4696.110734,2672.015061,1842.63364,595.61138,0.702572,0.02069,0.06398,0.031388,0.066259,0.13495,770.447172,0.18067,0.466279,4.390333,-0.559751,0.472953,0.10985,-0.005734,0.167627,-0.143099,0.127481,-0.055416,0.040838,0.040935,0.008338,0.036297,0.307324,0.350265,0.208823,0.183757,0.246072,0.245147,0.247348,0.167781,0.155176,0.168156,0.154543,0.154153,0.145856,5.725653,2.954911,76.662266,67.508968,565.590493,0.499595,0.151903,0.009004,0.116459,0.261444,0.12159
Expanded,Heavy Rain1,Nature,294,S,3.590909091,5.181818182,5.86 ,0.039171,0.01587,0.019634,92.248529,20.276287,0.32938,3.666667,2.294835,4022.857713,241.531463,0.782915,0.020744,3028.533644,250.43957,1.185662,0.1924,4.68205,0.79743,9884.731302,714.09643,7208.847901,404.891653,0.879589,0.007755,0.129342,0.045559,0.073963,0.125587,409.412494,0.227897,0.489129,0.323286,-0.561047,0.104175,-0.187587,-0.016539,-0.11237,-0.017312,-0.054598,-0.019084,-0.043297,-0.007659,-0.022317,-0.010077,0.160325,0.16984,0.14386,0.158652,0.144327,0.137265,0.132718,0.133044,0.124844,0.120391,0.131366,0.135946,0.12421,5.613627,1.630317,34.385062,13.875316,654.68994,0.513421,0.128445,-0.014201,0.103573,0.273852,0.115063
Expanded,Bomb3,Breaking Sound,295,F,8.041666667,3.041666667,3.04 ,0.090468,0.101866,0.026305,102.950629,49.220793,0.140025,2,3.411513,1203.188477,386.826242,0.173925,0.059371,2275.716288,457.929694,4.456727,0.797478,27.614944,9.181704,5331.117125,2543.482621,1861.614133,1173.046569,0.688693,0.038216,0.069745,0.024315,0.055274,0.114586,942.233069,0.191182,0.463612,4.117972,0.08412,0.462741,0.170885,0.030188,0.123284,0.118005,-0.002899,0.221015,-0.026869,0.00246,0.001583,-0.091286,0.39593,0.310397,0.175666,0.213254,0.211159,0.185644,0.158038,0.19233,0.195149,0.17773,0.154,0.154156,0.155396,6.432941,2.911904,83.584913,92.334196,519.467152,0.487907,0.167481,-0.002131,0.106846,0.356396,0.215122
Expanded,Wind2,Nature,296,F,6.681818182,3.318181818,3.14 ,0.064955,0.08283,0.112744,139.559829,25.073986,0.072673,0.166667,1.610919,1930.157116,231.282997,0.431042,0.075982,2100.339276,370.387647,3.825593,0.538473,24.485649,5.916432,5671.347151,1462.04923,3009.026468,658.251944,0.757496,0.016546,0.079368,0.026884,0.044402,0.097275,1002.335904,0.306614,0.434112,2.465858,-1.564071,-0.117273,-0.55317,-0.380869,-0.474634,-0.24626,-0.240929,-0.123735,-0.156963,-0.07934,-0.07036,-0.03479,1.007112,0.621272,0.199087,0.33284,0.224738,0.246869,0.227699,0.288944,0.37091,0.287223,0.214481,0.139455,0.15083,6.229933,3.087081,51.349211,65.784963,788.518985,0.438995,0.152524,-0.079171,0.0828,0.200267,0.121545
Expanded,Sea Wave1,Nature,297,H,4.458333333,5.791666667,5.21 ,0.065442,0.055833,0.027234,119.13901,33.483135,0.200564,1.166667,2.051083,3988.587509,1390.83904,0.720121,0.127731,3262.981584,699.282486,1.839369,0.829581,8.389831,4.822549,10110.5146,3041.517426,7045.772179,2557.009044,0.869027,0.045932,0.236699,0.124698,0.014987,0.068249,1106.197097,0.222664,0.482006,0.764035,-0.770161,0.088349,-0.291601,-0.022576,-0.173007,-0.037588,-0.107147,0.000598,-0.06358,0.003107,-0.016701,0.03012,0.940882,0.269476,0.328236,0.192241,0.194729,0.158465,0.171473,0.16322,0.146719,0.156736,0.156105,0.149111,0.15015,5.32004,2.02494,56.025777,47.641364,598.210854,0.466501,0.133648,-0.018707,0.103872,0.211326,0.082911
Expanded,Brook2,Nature,298,H,3.708333333,6.458333333,5.92 ,0.037414,0.013843,0.014153,82.821284,21.743453,0.345573,6,3.082602,3913.143052,671.044623,0.722322,0.068015,3513.208309,431.930631,1.751065,0.419784,6.737201,2.283512,11271.91106,1352.42116,7241.372949,1463.94782,0.864844,0.026435,0.245749,0.06518,0.060342,0.115628,214.594357,0.430387,0.467445,0.849633,-1.056382,0.052371,-0.13211,-0.026332,-0.03482,-0.122623,-0.092246,-0.081386,-0.055566,-0.054157,-0.150786,-0.010377,0.447782,0.405589,0.384001,0.344374,0.274031,0.294471,0.249693,0.275164,0.289698,0.295747,0.241845,0.23786,0.21503,5.502267,1.940339,38.211603,15.477637,827.640484,0.41328,0.131218,-0.023832,0.092098,0.245149,0.129373
